date,hour,users, sessionLength,event_count
2019-04-28,3,264,232,281
2019-04-28,4,253,177,277
2019-04-28,5,292,108,316
2019-04-28,6,334,250,365
2019-04-28,7,293,214,327
2019-04-28,8,334,233,352
2019-04-28,9,296,245,320
2019-04-28,10,377,222,403
2019-04-28,11,337,292,375
2019-04-28,12,333,235,368
2019-04-28,13,372,211,403
2019-04-28,14,444,233,487
2019-04-28,15,379,211,411
2019-04-28,16,303,242,323
2019-04-28,17,193,235,198
2019-04-28,18,124,10,132
2019-04-28,19,96,258,101
2019-04-28,20,53,411,59
2019-04-28,21,37,231,38
2019-04-28,22,45,228,49
2019-04-28,23,78,244,79
2019-04-29,0,126,190,131
2019-04-29,1,218,248,237
2019-04-29,2,317,350,341
2019-04-29,3,250,232,270
2019-04-29,4,306,197,330
2019-04-29,5,329,-75,350
2019-04-29,6,402,254,433
2019-04-29,7,406,218,447
2019-04-29,8,440,221,478
2019-04-29,9,364,151,388
2019-04-29,10,438,201,470
2019-04-29,11,438,225,475
2019-04-29,12,393,-36,435
2019-04-29,13,388,232,435
2019-04-29,14,443,247,475
2019-04-29,15,345,246,380
2019-04-29,16,401,255,440
2019-04-29,17,245,255,254
2019-04-29,18,131,207,143
2019-04-29,19,85,223,96
2019-04-29,20,58,318,64
2019-04-29,21,40,269,45
2019-04-29,22,58,307,58
2019-04-29,23,68,165,71
2019-04-30,0,157,249,177
2019-04-30,1,230,324,244
2019-04-30,2,313,245,337
2019-04-30,3,265,174,291
2019-04-30,4,282,248,309
2019-04-30,5,325,219,352
2019-04-30,6,505,205,557
2019-04-30,7,417,182,466
2019-04-30,8,417,256,449
2019-04-30,9,332,253,374
2019-04-30,10,490,248,540
2019-04-30,11,403,69,430
2019-04-30,12,352,283,378
2019-04-30,13,419,239,470
2019-04-30,14,455,244,491
2019-04-30,15,398,272,433
2019-04-30,16,346,237,378
2019-04-30,17,230,274,244
2019-04-30,18,129,30,135
2019-04-30,19,73,260,79
2019-04-30,20,40,345,44
2019-04-30,21,31,399,35
2019-04-30,22,34,149,45
2019-04-30,23,65,237,70
2019-05-01,0,106,253,120
2019-05-01,1,212,291,235
2019-05-01,2,293,258,312
2019-05-01,3,243,268,270
2019-05-01,4,255,226,284
2019-05-01,5,284,188,308
2019-05-01,6,365,215,431
2019-05-01,7,337,233,363
2019-05-01,8,328,195,346
2019-05-01,9,406,240,443
2019-05-01,10,409,255,438
2019-05-01,11,435,244,475
2019-05-01,12,348,264,401
2019-05-01,13,442,275,484
2019-05-01,14,509,250,548
2019-05-01,15,451,248,489
2019-05-01,16,361,235,402
2019-05-01,17,243,240,263
2019-05-01,18,146,263,160
2019-05-01,19,74,193,91
2019-05-01,20,49,325,51
2019-05-01,21,35,260,35
2019-05-01,22,44,87,45
2019-05-01,23,74,238,80
2019-05-02,0,130,266,136
2019-05-02,1,212,302,229
2019-05-02,2,332,227,354
2019-05-02,3,267,243,290
2019-05-02,4,300,240,327
2019-05-02,5,299,200,328
2019-05-02,6,403,222,433
2019-05-02,7,433,309,466
2019-05-02,8,429,225,461
2019-05-02,9,419,260,447
2019-05-02,10,441,265,503
2019-05-02,11,404,-9,445
2019-05-02,12,344,272,375
2019-05-02,13,454,258,493
2019-05-02,14,463,231,499
2019-05-02,15,428,396,467
2019-05-02,16,382,280,412
2019-05-02,17,224,262,242
2019-05-02,18,142,254,155
2019-05-02,19,71,241,72
2019-05-02,20,55,272,58
2019-05-02,21,47,357,50
2019-05-02,22,39,278,42
2019-05-02,23,75,746,79
2019-05-03,0,152,349,163
2019-05-03,1,220,378,242
2019-05-03,2,317,168,342
2019-05-03,3,268,268,304
2019-05-03,4,324,236,351
2019-05-03,5,397,222,431
2019-05-03,6,431,253,479
2019-05-03,7,424,221,458
2019-05-03,8,382,246,404
2019-05-03,9,403,254,448
2019-05-03,10,428,309,454
2019-05-03,11,413,250,451
2019-05-03,12,392,289,437
2019-05-03,13,449,269,513
2019-05-03,14,493,217,541
2019-05-03,15,405,321,443
2019-05-03,16,347,266,371
2019-05-03,17,232,226,259
2019-05-03,18,128,222,138
2019-05-03,19,79,347,87
2019-05-03,20,55,275,58
2019-05-03,21,36,75,37
2019-05-03,22,45,300,52
2019-05-03,23,68,1469,72
2019-05-04,0,135,310,147
2019-05-04,1,190,-24,211
2019-05-04,2,293,271,316
2019-05-04,3,277,246,301
2019-05-04,4,365,217,389
2019-05-04,5,416,233,452
2019-05-04,6,488,240,524
2019-05-04,7,395,228,435
2019-05-04,8,402,226,433
2019-05-04,9,320,244,341
2019-05-04,10,466,262,503
2019-05-04,11,356,266,382
2019-05-04,12,323,230,354
2019-05-04,13,434,167,462
2019-05-04,14,518,222,564
2019-05-04,15,418,247,457
2019-05-04,16,352,252,371
2019-05-04,17,253,245,279
2019-05-04,18,124,301,137
2019-05-04,19,83,209,85
2019-05-04,20,50,334,54
2019-05-04,21,41,274,43
2019-05-04,22,50,378,53
2019-05-04,23,57,387,60
2019-05-05,0,136,259,148
2019-05-05,1,197,245,211
2019-05-05,2,254,293,279
2019-05-05,3,263,260,278
2019-05-05,4,271,200,287
2019-05-05,5,276,267,315
2019-05-05,6,376,221,394
2019-05-05,7,371,234,401
2019-05-05,8,382,247,411
2019-05-05,9,296,274,325
2019-05-05,10,393,223,431
2019-05-05,11,305,240,335
2019-05-05,12,340,257,372
2019-05-05,13,306,223,350
2019-05-05,14,449,229,495
2019-05-05,15,344,254,369
2019-05-05,16,286,236,305
2019-05-05,17,150,247,157
2019-05-05,18,100,317,107
2019-05-05,19,67,293,73
2019-05-05,20,45,292,48
2019-05-05,21,46,181,49
2019-05-05,22,50,275,71
2019-05-05,23,58,220,61
2019-05-06,0,155,310,169
2019-05-06,1,230,118,243
2019-05-06,2,273,238,289
2019-05-06,3,262,236,278
2019-05-06,4,268,246,292
2019-05-06,5,371,190,421
2019-05-06,6,437,261,485
2019-05-06,7,480,231,533
2019-05-06,8,327,202,359
2019-05-06,9,389,193,417
2019-05-06,10,420,301,483
2019-05-06,11,428,256,465
2019-05-06,12,369,-139,405
2019-05-06,13,358,310,395
2019-05-06,14,461,237,499
2019-05-06,15,349,227,370
2019-05-06,16,335,244,359
2019-05-06,17,240,273,264
2019-05-06,18,133,271,141
2019-05-06,19,68,371,76
2019-05-06,20,43,348,47
2019-05-06,21,39,223,39
2019-05-06,22,52,219,57
2019-05-06,23,94,240,99
2019-05-07,0,111,282,125
2019-05-07,1,161,251,173
2019-05-07,2,271,150,283
2019-05-07,3,249,151,279
2019-05-07,4,305,225,324
2019-05-07,5,335,249,377
2019-05-07,6,449,231,490
2019-05-07,7,365,241,399
2019-05-07,8,382,228,420
2019-05-07,9,329,267,362
2019-05-07,10,362,292,397
2019-05-07,11,309,280,333
2019-05-07,12,296,291,318
2019-05-07,13,308,266,334
2019-05-07,14,372,236,405
2019-05-07,15,307,269,338
2019-05-07,16,285,232,303
2019-05-07,17,205,261,231
2019-05-07,18,135,-168,144
2019-05-07,19,66,288,73
2019-05-07,20,45,267,52
2019-05-07,21,39,271,40
2019-05-07,22,44,452,46
2019-05-07,23,74,322,79
2019-05-08,0,129,285,131
2019-05-08,1,160,272,175
2019-05-08,2,262,247,283
2019-05-08,3,161,232,170
2019-05-08,4,285,223,311
2019-05-08,5,306,261,329
2019-05-08,6,537,250,598
2019-05-08,7,400,223,438
2019-05-08,8,360,245,385
2019-05-08,9,373,284,415
2019-05-08,10,416,272,447
2019-05-08,11,394,282,432
2019-05-08,12,302,247,336
2019-05-08,13,343,348,372
2019-05-08,14,403,239,443
2019-05-08,15,354,353,386
2019-05-08,16,309,245,341
2019-05-08,17,279,264,309
2019-05-08,18,140,189,147
2019-05-08,19,61,259,62
2019-05-08,20,54,398,63
2019-05-08,21,60,368,62
2019-05-08,22,51,305,57
2019-05-08,23,77,269,84
2019-05-09,0,131,291,143
2019-05-09,1,186,170,206
2019-05-09,2,70,-104,72
2019-05-09,3,183,239,194
2019-05-09,4,258,245,299
2019-05-09,5,265,245,300
2019-05-09,6,404,260,438
2019-05-09,7,401,256,440
2019-05-09,8,417,545,460
2019-05-09,9,323,254,360
2019-05-09,10,350,225,390
2019-05-09,11,342,285,388
2019-05-09,12,315,225,346
2019-05-09,13,360,234,390
2019-05-09,14,405,246,433
2019-05-09,15,308,234,332
2019-05-09,16,302,225,319
2019-05-09,17,214,300,228
2019-05-09,18,97,129,102
2019-05-09,19,64,260,71
2019-05-09,20,39,258,44
2019-05-09,21,32,298,39
2019-05-09,22,42,460,44
2019-05-09,23,63,496,70
2019-05-10,0,119,409,129
2019-05-10,1,176,284,190
2019-05-10,2,249,112,268
2019-05-10,3,239,230,259
2019-05-10,4,247,232,279
2019-05-10,5,321,276,356
2019-05-10,6,354,-31,399
2019-05-10,7,373,341,410
2019-05-10,8,344,172,377
2019-05-10,9,362,140,407
2019-05-10,10,379,265,423
2019-05-10,11,391,232,430
2019-05-10,12,317,268,338
2019-05-10,13,336,150,360
2019-05-10,14,440,223,480
2019-05-10,15,322,250,347
2019-05-10,16,314,253,339
2019-05-10,17,254,251,275
2019-05-10,18,144,227,151
2019-05-10,19,79,270,88
2019-05-10,20,47,250,49
2019-05-10,21,42,224,45
2019-05-10,22,51,327,53
2019-05-10,23,87,249,96
2019-05-11,0,140,381,150
2019-05-11,1,196,309,208
2019-05-11,2,268,238,292
2019-05-11,3,230,255,247
2019-05-11,4,269,310,284
2019-05-11,5,302,240,336
2019-05-11,6,386,242,409
2019-05-11,7,353,228,385
2019-05-11,8,347,219,374
2019-05-11,9,355,245,385
2019-05-11,10,407,261,435
2019-05-11,11,320,300,337
2019-05-11,12,266,296,291
2019-05-11,13,296,266,317
2019-05-11,14,447,255,479
2019-05-11,15,310,279,349
2019-05-11,16,280,182,302
2019-05-11,17,189,242,199
2019-05-11,18,111,249,115
2019-05-11,19,61,229,63
2019-05-11,20,49,250,52
2019-05-11,21,33,300,33
2019-05-11,22,54,253,61
2019-05-11,23,83,248,86
2019-05-12,0,116,298,127
2019-05-12,1,196,271,213
2019-05-12,2,311,247,331
2019-05-12,3,295,212,311
2019-05-12,4,242,236,255
2019-05-12,5,393,244,432
2019-05-12,6,383,251,414
2019-05-12,7,389,240,425
2019-05-12,8,377,231,413
2019-05-12,9,340,297,366
2019-05-12,10,397,288,427
2019-05-12,11,340,239,377
2019-05-12,12,315,286,341
2019-05-12,13,341,236,381
2019-05-12,14,424,72,457
2019-05-12,15,388,221,423
2019-05-12,16,347,239,375
2019-05-12,17,233,234,249
2019-05-12,18,162,232,173
2019-05-12,19,91,260,98
2019-05-12,20,52,320,54
2019-05-12,21,48,240,48
2019-05-12,22,57,354,65
2019-05-12,23,78,260,81
2019-05-13,0,151,243,157
2019-05-13,1,206,265,216
2019-05-13,2,288,240,311
2019-05-13,3,291,164,318
2019-05-13,4,308,204,336
2019-05-13,5,331,226,361
2019-05-13,6,414,240,441
2019-05-13,7,341,228,376
2019-05-13,8,381,316,405
2019-05-13,9,307,292,343
2019-05-13,10,442,237,522
2019-05-13,11,409,86,470
2019-05-13,12,370,259,410
2019-05-13,13,392,250,422
2019-05-13,14,386,239,422
2019-05-13,15,382,307,419
2019-05-13,16,310,253,336
2019-05-13,17,195,256,213
2019-05-13,18,107,243,113
2019-05-13,19,59,222,63
2019-05-13,20,51,309,53
2019-05-13,21,45,332,51
2019-05-13,22,49,309,59
2019-05-13,23,73,218,82
2019-05-14,0,143,234,157
2019-05-14,1,197,125,225
2019-05-14,2,313,252,335
2019-05-14,3,310,220,334
2019-05-14,4,332,272,375
2019-05-14,5,343,-12,370
2019-05-14,6,402,241,444
2019-05-14,7,383,220,429
2019-05-14,8,415,231,447
2019-05-14,9,398,213,450
2019-05-14,10,426,287,472
2019-05-14,11,394,276,419
2019-05-14,12,377,-461,402
2019-05-14,13,362,279,389
2019-05-14,14,465,245,498
2019-05-14,15,387,-439,416
2019-05-14,16,338,154,375
2019-05-14,17,216,234,242
2019-05-14,18,119,279,134
2019-05-14,19,54,313,58
2019-05-14,20,46,384,50
2019-05-14,21,36,298,36
2019-05-14,22,45,179,48
2019-05-14,23,95,309,104
2019-05-15,0,136,50,147
2019-05-15,1,174,257,179
2019-05-15,2,272,269,283
2019-05-15,3,268,188,289
2019-05-15,4,284,-30,328
2019-05-15,5,343,245,376
2019-05-15,6,418,252,453
2019-05-15,7,412,246,444
2019-05-15,8,407,244,442
2019-05-15,9,369,268,418
2019-05-15,10,377,281,414
2019-05-15,11,352,260,383
2019-05-15,12,330,270,361
2019-05-15,13,327,234,352
2019-05-15,14,446,530,478
2019-05-15,15,440,202,481
2019-05-15,16,398,249,422
2019-05-15,17,321,281,350
2019-05-15,18,155,239,161
2019-05-15,19,77,279,81
2019-05-15,20,42,360,43
2019-05-15,21,59,215,64
2019-05-15,22,71,210,74
2019-05-15,23,96,478,104
2019-05-16,0,165,282,185
2019-05-16,1,191,389,202
2019-05-16,2,256,271,276
2019-05-16,3,237,202,256
2019-05-16,4,287,201,307
2019-05-16,5,367,243,392
2019-05-16,6,408,219,441
2019-05-16,7,368,238,405
2019-05-16,8,368,227,392
2019-05-16,9,378,274,413
2019-05-16,10,514,277,564
2019-05-16,11,452,228,479
2019-05-16,12,344,225,369
2019-05-16,13,369,248,401
2019-05-16,14,432,251,457
2019-05-16,15,308,212,330
2019-05-16,16,326,253,356
2019-05-16,17,232,310,245
2019-05-16,18,101,260,113
2019-05-16,19,78,267,81
2019-05-16,20,43,367,46
2019-05-16,21,49,366,52
2019-05-16,22,42,323,44
2019-05-16,23,77,299,83
2019-05-17,0,114,316,136
2019-05-17,1,163,270,172
2019-05-17,2,256,266,276
2019-05-17,3,286,216,310
2019-05-17,4,295,232,315
2019-05-17,5,324,315,360
2019-05-17,6,428,205,461
2019-05-17,7,357,260,387
2019-05-17,8,384,278,410
2019-05-17,9,383,205,414
2019-05-17,10,434,260,480
2019-05-17,11,481,234,527
2019-05-17,12,399,263,427
2019-05-17,13,416,233,448
2019-05-17,14,464,260,507
2019-05-17,15,402,251,436
2019-05-17,16,345,261,371
2019-05-17,17,209,299,220
2019-05-17,18,129,283,146
2019-05-17,19,74,262,78
2019-05-17,20,49,236,55
2019-05-17,21,43,211,43
2019-05-17,22,61,227,64
2019-05-17,23,80,33,83
2019-05-18,0,133,292,149
2019-05-18,1,199,365,221
2019-05-18,2,305,260,321
2019-05-18,3,274,280,290
2019-05-18,4,318,247,337
2019-05-18,5,368,232,397
2019-05-18,6,460,250,494
2019-05-18,7,447,176,488
2019-05-18,8,443,254,486
2019-05-18,9,412,261,435
2019-05-18,10,385,330,409
2019-05-18,11,351,224,379
2019-05-18,12,367,244,388
2019-05-18,13,374,283,415
2019-05-18,14,448,230,477
2019-05-18,15,373,240,386
2019-05-18,16,348,334,370
2019-05-18,17,249,282,269
2019-05-18,18,137,237,148
2019-05-18,19,67,326,74
2019-05-18,20,43,193,44
2019-05-18,21,61,248,66
2019-05-18,22,60,293,62
2019-05-18,23,82,243,88
2019-05-19,0,144,317,157
2019-05-19,1,184,273,195
2019-05-19,2,306,261,328
2019-05-19,3,303,299,321
2019-05-19,4,327,233,357
2019-05-19,5,370,426,397
2019-05-19,6,478,169,508
2019-05-19,7,489,279,524
2019-05-19,8,424,235,471
2019-05-19,9,374,233,406
2019-05-19,10,476,277,514
2019-05-19,11,490,231,522
2019-05-19,12,533,199,582
2019-05-19,13,665,222,728
2019-05-19,14,786,237,853
2019-05-19,15,742,248,809
2019-05-19,16,547,244,596
2019-05-19,17,375,229,399
2019-05-19,18,194,208,206
2019-05-19,19,103,324,112
2019-05-19,20,50,243,53
2019-05-19,21,57,311,59
2019-05-19,22,55,208,56
2019-05-19,23,118,376,123
2019-05-20,0,170,284,178
2019-05-20,1,224,217,240
2019-05-20,2,318,257,341
2019-05-20,3,344,247,366
2019-05-20,4,479,245,528
2019-05-20,5,516,226,581
2019-05-20,6,574,236,618
2019-05-20,7,534,243,580
2019-05-20,8,563,244,625
2019-05-20,9,563,263,628
2019-05-20,10,502,283,559
2019-05-20,11,483,253,521
2019-05-20,12,453,256,493
2019-05-20,13,483,261,530
2019-05-20,14,513,117,553
2019-05-20,15,415,262,436
2019-05-20,16,427,273,460
2019-05-20,17,251,264,275
2019-05-20,18,141,251,150
2019-05-20,19,78,280,84
2019-05-20,20,48,205,58
2019-05-20,21,44,362,45
2019-05-20,22,56,332,61
2019-05-20,23,77,251,81
2019-05-21,0,148,272,158
2019-05-21,1,234,306,255
2019-05-21,2,307,-29,319
2019-05-21,3,402,226,432
2019-05-21,4,495,235,527
2019-05-21,5,480,218,516
2019-05-21,6,565,232,631
2019-05-21,7,465,244,520
2019-05-21,8,456,240,497
2019-05-21,9,448,218,490
2019-05-21,10,509,249,557
2019-05-21,11,479,240,521
2019-05-21,12,426,250,471
2019-05-21,13,391,270,419
2019-05-21,14,471,233,509
2019-05-21,15,390,224,417
2019-05-21,16,386,258,413
2019-05-21,17,269,112,286
2019-05-21,18,140,305,151
2019-05-21,19,81,270,85
2019-05-21,20,60,246,62
2019-05-21,21,51,367,55
2019-05-21,22,44,414,52
2019-05-21,23,99,288,105
2019-05-22,0,144,311,150
2019-05-22,1,182,276,194
2019-05-22,2,312,241,333
2019-05-22,3,331,262,350
2019-05-22,4,421,201,530
2019-05-22,5,523,230,562
2019-05-22,6,458,187,509
2019-05-22,7,503,265,551
2019-05-22,8,575,230,627
2019-05-22,9,516,326,579
2019-05-22,10,580,252,635
2019-05-22,11,467,268,505
2019-05-22,12,488,239,537
2019-05-22,13,480,245,524
2019-05-22,14,552,271,590
2019-05-22,15,460,286,506
2019-05-22,16,478,220,520
2019-05-22,17,326,214,368
2019-05-22,18,172,257,191
2019-05-22,19,90,246,98
2019-05-22,20,78,215,84
2019-05-22,21,69,168,75
2019-05-22,22,71,257,73
2019-05-22,23,134,304,153
2019-05-23,0,249,254,273
2019-05-23,1,498,243,548
2019-05-23,2,940,173,1072
2019-05-23,3,2127,161,2447
2019-05-23,4,1815,159,2110
2019-05-23,5,1742,178,2006
2019-05-23,6,1494,188,1750
2019-05-23,7,1324,217,1496
2019-05-23,8,1298,220,1496
2019-05-23,9,1092,233,1225
2019-05-23,10,940,228,1045
2019-05-23,11,957,237,1046
2019-05-23,12,917,203,1016
2019-05-23,13,864,215,958
2019-05-23,14,784,227,872
2019-05-23,15,632,253,687
2019-05-23,16,567,261,617
2019-05-23,17,362,312,389
2019-05-23,18,169,331,183
2019-05-23,19,115,381,128
2019-05-23,20,86,430,94
2019-05-23,21,72,361,75
2019-05-23,22,88,484,102
2019-05-23,23,128,296,135
2019-05-24,0,239,343,263
2019-05-24,1,338,280,370
2019-05-24,2,440,229,464
2019-05-24,3,414,262,455
2019-05-24,4,471,259,511
2019-05-24,5,559,266,613
2019-05-24,6,653,260,727
2019-05-24,7,528,217,559
2019-05-24,8,530,260,567
2019-05-24,9,627,267,703
2019-05-24,10,584,279,667
2019-05-24,11,510,244,580
2019-05-24,12,459,281,517
2019-05-24,13,534,240,568
2019-05-24,14,624,225,679
2019-05-24,15,454,237,494
2019-05-24,16,419,292,445
2019-05-24,17,260,175,283
2019-05-24,18,161,318,171
2019-05-24,19,86,344,91
2019-05-24,20,51,306,54
2019-05-24,21,42,286,44
2019-05-24,22,52,293,57
2019-05-24,23,90,303,92
2019-05-25,0,147,332,156
2019-05-25,1,209,278,226
2019-05-25,2,308,294,344
2019-05-25,3,274,252,295
2019-05-25,4,291,250,306
2019-05-25,5,374,250,407
2019-05-25,6,483,232,512
2019-05-25,7,489,232,518
2019-05-25,8,546,292,581
2019-05-25,9,442,259,472
2019-05-25,10,505,279,553
2019-05-25,11,487,259,512
2019-05-25,12,510,233,541
2019-05-25,13,567,273,610
2019-05-25,14,608,260,644
2019-05-25,15,459,276,494
2019-05-25,16,445,251,461
2019-05-25,17,360,214,391
2019-05-25,18,205,314,222
2019-05-25,19,101,269,110
2019-05-25,20,61,347,65
2019-05-25,21,49,284,60
2019-05-25,22,53,453,56
2019-05-25,23,105,288,111
2019-05-26,0,129,277,139
2019-05-26,1,204,252,221
2019-05-26,2,284,197,308
2019-05-26,3,280,247,295
2019-05-26,4,413,165,426
2019-05-26,5,365,243,387
2019-05-26,6,391,246,412
2019-05-26,7,488,223,514
2019-05-26,8,396,285,426
2019-05-26,9,371,249,394
2019-05-26,10,443,255,480
2019-05-26,11,517,262,552
2019-05-26,12,540,226,591
2019-05-26,13,471,241,524
2019-05-26,14,557,257,611
2019-05-26,15,519,257,561
2019-05-26,16,510,222,537
2019-05-26,17,299,302,334
2019-05-26,18,175,205,184
2019-05-26,19,82,37,86
2019-05-26,20,48,43,51
2019-05-26,21,54,197,57
2019-05-26,22,39,264,43
2019-05-26,23,93,276,102
2019-05-27,0,154,144,166
2019-05-27,1,201,263,214
2019-05-27,2,303,-241,322
2019-05-27,3,305,252,324
2019-05-27,4,364,207,388
2019-05-27,5,492,197,530
2019-05-27,6,527,353,578
2019-05-27,7,509,232,544
2019-05-27,8,403,280,436
2019-05-27,9,427,230,462
2019-05-27,10,501,210,541
2019-05-27,11,491,250,528
2019-05-27,12,412,295,438
2019-05-27,13,382,283,403
2019-05-27,14,417,224,450
2019-05-27,15,424,227,454
2019-05-27,16,349,337,379
2019-05-27,17,217,303,239
2019-05-27,18,132,259,144
2019-05-27,19,74,226,78
2019-05-27,20,50,41,53
2019-05-27,21,57,300,57
2019-05-27,22,52,295,57
2019-05-27,23,84,377,88
2019-05-28,0,156,292,169
2019-05-28,1,183,236,195
2019-05-28,2,311,233,327
2019-05-28,3,270,219,284
2019-05-28,4,317,213,338
2019-05-28,5,366,240,398
2019-05-28,6,486,276,522
2019-05-28,7,595,257,642
2019-05-28,8,430,274,464
2019-05-28,9,437,290,478
2019-05-28,10,479,262,506
2019-05-28,11,492,276,540
2019-05-28,12,435,244,464
2019-05-28,13,404,253,437
2019-05-28,14,467,261,491
2019-05-28,15,375,247,414
2019-05-28,16,393,274,410
2019-05-28,17,241,303,255
2019-05-28,18,173,320,188
2019-05-28,19,92,222,93
2019-05-28,20,49,341,51
2019-05-28,21,45,346,54
2019-05-28,22,59,365,60
2019-05-28,23,118,291,125
2019-05-29,0,155,305,169
2019-05-29,1,195,216,201
2019-05-29,2,308,248,322
2019-05-29,3,375,211,403
2019-05-29,4,317,229,344
2019-05-29,5,362,255,390
2019-05-29,6,569,254,620
2019-05-29,7,466,250,510
2019-05-29,8,505,268,546
2019-05-29,9,443,259,478
2019-05-29,10,506,224,563
2019-05-29,11,505,264,561
2019-05-29,12,442,274,510
2019-05-29,13,583,237,634
2019-05-29,14,564,222,615
2019-05-29,15,463,250,488
2019-05-29,16,419,191,447
2019-05-29,17,256,297,269
2019-05-29,18,145,335,162
2019-05-29,19,81,-7,87
2019-05-29,20,43,285,44
2019-05-29,21,39,330,44
2019-05-29,22,48,461,53
2019-05-29,23,83,323,86
2019-05-30,0,143,287,150
2019-05-30,1,196,260,206
2019-05-30,2,272,300,292
2019-05-30,3,351,342,369
2019-05-30,4,443,210,468
2019-05-30,5,495,440,538
2019-05-30,6,616,220,657
2019-05-30,7,535,214,597
2019-05-30,8,543,235,596
2019-05-30,9,499,217,553
2019-05-30,10,478,340,528
2019-05-30,11,567,208,631
2019-05-30,12,546,239,606
2019-05-30,13,580,209,643
2019-05-30,14,553,226,596
2019-05-30,15,561,206,606
2019-05-30,16,463,266,505
2019-05-30,17,255,271,265
2019-05-30,18,145,259,153
2019-05-30,19,73,262,79
2019-05-30,20,52,248,56
2019-05-30,21,44,-30,47
2019-05-30,22,58,223,66
2019-05-30,23,105,311,109
2019-05-31,0,118,230,123
2019-05-31,1,179,223,201
2019-05-31,2,279,250,300
2019-05-31,3,313,213,330
2019-05-31,4,388,249,429
2019-05-31,5,498,270,551
2019-05-31,6,500,275,550
2019-05-31,7,532,209,588
2019-05-31,8,502,210,543
2019-05-31,9,496,300,548
2019-05-31,10,555,253,630
2019-05-31,11,474,205,522
2019-05-31,12,450,236,504
2019-05-31,13,410,238,441
2019-05-31,14,492,217,540
2019-05-31,15,406,238,455
2019-05-31,16,335,227,389
2019-05-31,17,219,265,237
2019-05-31,18,122,265,127
2019-05-31,19,61,382,66
2019-05-31,20,32,-158,36
2019-05-31,21,38,160,41
2019-05-31,22,39,349,42
2019-05-31,23,77,357,80
2019-06-01,0,141,333,155
2019-06-01,1,173,232,197
2019-06-01,2,330,245,359
2019-06-01,3,348,129,378
2019-06-01,4,354,230,381
2019-06-01,5,343,196,369
2019-06-01,6,468,236,515
2019-06-01,7,440,191,506
2019-06-01,8,421,280,475
2019-06-01,9,407,264,450
2019-06-01,10,449,200,484
2019-06-01,11,415,236,448
2019-06-01,12,383,216,401
2019-06-01,13,403,221,437
2019-06-01,14,463,225,493
2019-06-01,15,436,224,472
2019-06-01,16,343,316,368
2019-06-01,17,212,288,225
2019-06-01,18,141,288,155
2019-06-01,19,93,229,105
2019-06-01,20,48,381,53
2019-06-01,21,51,-574,56
2019-06-01,22,56,202,59
2019-06-01,23,72,285,73
2019-06-02,0,134,263,146
2019-06-02,1,201,292,223
2019-06-02,2,236,251,246
2019-06-02,3,240,247,261
2019-06-02,4,268,187,280
2019-06-02,5,329,234,360
2019-06-02,6,412,212,439
2019-06-02,7,355,211,372
2019-06-02,8,397,241,419
2019-06-02,9,393,225,430
2019-06-02,10,384,239,412
2019-06-02,11,320,228,345
2019-06-02,12,295,211,311
2019-06-02,13,329,302,347
2019-06-02,14,450,218,484
2019-06-02,15,389,212,418
2019-06-02,16,313,274,333
2019-06-02,17,224,250,242
2019-06-02,18,127,304,144
2019-06-02,19,74,255,78
2019-06-02,20,45,-115,50
2019-06-02,21,43,162,47
2019-06-02,22,48,226,52
2019-06-02,23,81,297,86
2019-06-03,0,139,282,156
2019-06-03,1,175,236,185
2019-06-03,2,237,236,256
2019-06-03,3,243,239,258
2019-06-03,4,306,213,322
2019-06-03,5,390,219,431
2019-06-03,6,442,240,483
2019-06-03,7,468,207,510
2019-06-03,8,537,218,597
2019-06-03,9,457,213,503
2019-06-03,10,421,229,463
2019-06-03,11,395,238,427
2019-06-03,12,363,220,405
2019-06-03,13,355,257,377
2019-06-03,14,373,213,414
2019-06-03,15,326,270,377
2019-06-03,16,273,243,294
2019-06-03,17,214,250,247
2019-06-03,18,109,308,124
2019-06-03,19,73,261,77
2019-06-03,20,58,223,64
2019-06-03,21,48,187,54
2019-06-03,22,54,367,57
2019-06-03,23,68,241,74
2019-06-04,0,108,252,114
2019-06-04,1,179,284,188
2019-06-04,2,261,180,272
2019-06-04,3,248,207,273
2019-06-04,4,269,211,299
2019-06-04,5,420,189,444
2019-06-04,6,462,254,496
2019-06-04,7,387,215,420
2019-06-04,8,417,218,458
2019-06-04,9,427,219,477
2019-06-04,10,405,180,442
2019-06-04,11,385,205,433
2019-06-04,12,349,217,393
2019-06-04,13,350,226,368
2019-06-04,14,366,161,384
2019-06-04,15,335,206,364
2019-06-04,16,311,215,333
2019-06-04,17,192,207,237
2019-06-04,18,114,256,122
2019-06-04,19,63,235,65
2019-06-04,20,41,346,44
2019-06-04,21,30,432,33
2019-06-04,22,55,194,60
2019-06-04,23,52,227,58
2019-06-05,0,121,224,133
2019-06-05,1,177,220,191
2019-06-05,2,258,198,284
2019-06-05,3,263,168,278
2019-06-05,4,312,177,339
2019-06-05,5,374,200,394
2019-06-05,6,437,263,489
2019-06-05,7,425,208,459
2019-06-05,8,370,292,405
2019-06-05,9,407,220,439
2019-06-05,10,462,206,496
2019-06-05,11,383,238,420
2019-06-05,12,347,185,375
2019-06-05,13,343,212,370
2019-06-05,14,388,207,416
2019-06-05,15,368,96,387
2019-06-05,16,357,87,388
2019-06-05,17,260,332,280
2019-06-05,18,146,199,158
2019-06-05,19,63,267,63
