hour,date,users,event_count,event_name,day
11,2019-06-24,35,37,aO,0
11,2019-06-24,10,12,aO,1
11,2019-06-24,6,9,bST,0
11,2019-06-24,58,111,nR,0
11,2019-06-24,1,3,aS,90
11,2019-06-24,2,7,bST,7
11,2019-06-24,15,89,aS,0
11,2019-06-24,5,7,bBCD,1
11,2019-06-24,10,51,sD,0
11,2019-06-24,2,3,aS,45
11,2019-06-24,3,12,aS,14
11,2019-06-24,3,4,aO,14
11,2019-06-24,1,1,bBCA,14
11,2019-06-24,1,2,nO,7
11,2019-06-24,1,1,bBCA,21
11,2019-06-24,5,16,sD,7
11,2019-06-24,1,1,nO,21
11,2019-06-24,4,8,bBCA,7
11,2019-06-24,139,219,nR,1
11,2019-06-24,31,41,nR,90
11,2019-06-24,1,2,fL,90
11,2019-06-24,19,41,fL,0
11,2019-06-24,28,75,bBCA,0
11,2019-06-24,1,1,bST,45
11,2019-06-24,2,6,bST,1
11,2019-06-24,1,1,nO,90
11,2019-06-24,2,4,bST,14
11,2019-06-24,5,6,nO,1
11,2019-06-24,1,1,bBCD,90
11,2019-06-24,5,16,aS,1
11,2019-06-24,38,64,nR,21
11,2019-06-24,1,1,fL,21
11,2019-06-24,2,2,aO,45
11,2019-06-24,3,10,fL,14
11,2019-06-24,11,27,fL,1
11,2019-06-24,12,14,bBCD,0
11,2019-06-24,3,7,sD,1
11,2019-06-24,1,1,bBCA,90
11,2019-06-24,63,101,nR,7
11,2019-06-24,4,30,aS,7
11,2019-06-24,2,5,sD,14
11,2019-06-24,1,1,aO,21
11,2019-06-24,3,5,aO,7
11,2019-06-24,52,88,nR,45
11,2019-06-24,3,6,fL,45
11,2019-06-24,2,3,aO,90
11,2019-06-24,3,5,bBCA,45
11,2019-06-24,2,2,bBCD,45
11,2019-06-24,5,34,fL,7
11,2019-06-24,3,5,bBCD,7
11,2019-06-24,1,1,sD,90
11,2019-06-24,10,22,bBCA,1
11,2019-06-24,1,1,nO,0
11,2019-06-24,81,127,nR,14
12,2019-06-24,1,1,aO,90
12,2019-06-24,3,17,aS,14
12,2019-06-24,1,1,bBCA,90
12,2019-06-24,2,2,nO,0
12,2019-06-24,3,3,nO,1
12,2019-06-24,36,42,aO,0
12,2019-06-24,1,1,bBCD,14
12,2019-06-24,11,40,fL,1
12,2019-06-24,3,29,sD,7
12,2019-06-24,6,7,aO,7
12,2019-06-24,1,1,bBCD,90
12,2019-06-24,17,27,nR,90
12,2019-06-24,4,11,bBCA,45
12,2019-06-24,2,5,bST,45
12,2019-06-24,1,5,aS,90
12,2019-06-24,32,37,nR,0
12,2019-06-24,1,5,bST,7
12,2019-06-24,1,3,sD,90
12,2019-06-24,3,3,bBCD,45
12,2019-06-24,3,3,aO,14
12,2019-06-24,5,31,aS,1
12,2019-06-24,3,49,aS,7
12,2019-06-24,7,30,sD,1
12,2019-06-24,1,1,nO,45
12,2019-06-24,1,2,fL,21
12,2019-06-24,29,42,nR,45
12,2019-06-24,9,30,sD,0
12,2019-06-24,1,1,fL,90
12,2019-06-24,2,6,bST,14
12,2019-06-24,1,1,nO,14
12,2019-06-24,4,23,fL,7
12,2019-06-24,25,78,bBCA,0
12,2019-06-24,2,2,nO,7
12,2019-06-24,5,24,fL,14
12,2019-06-24,3,8,bBCA,14
12,2019-06-24,35,53,nR,7
12,2019-06-24,37,49,nR,14
12,2019-06-24,4,12,fL,45
12,2019-06-24,4,7,sD,45
12,2019-06-24,7,11,bST,0
12,2019-06-24,4,5,bBCA,7
12,2019-06-24,2,2,aO,21
12,2019-06-24,3,3,aO,45
12,2019-06-24,53,63,nR,1
12,2019-06-24,10,11,bBCD,0
12,2019-06-24,4,11,bBCA,1
12,2019-06-24,24,38,nR,21
12,2019-06-24,10,50,aS,0
12,2019-06-24,2,2,bBCD,1
12,2019-06-24,7,22,bST,1
12,2019-06-24,2,10,sD,14
12,2019-06-24,22,57,fL,0
12,2019-06-24,13,14,aO,1
12,2019-06-24,4,15,aS,45
12,2019-06-24,2,2,bBCD,7
13,2019-06-24,5,6,aO,1
13,2019-06-24,3,6,fL,14
13,2019-06-24,15,21,nR,7
13,2019-06-24,7,7,nR,0
13,2019-06-24,3,3,aO,7
13,2019-06-24,2,5,bST,14
13,2019-06-24,1,5,bST,45
13,2019-06-24,5,12,sD,1
13,2019-06-24,14,42,sD,0
13,2019-06-24,6,10,bBCA,1
13,2019-06-24,1,1,nO,14
13,2019-06-24,15,18,nR,45
13,2019-06-24,11,11,nR,21
13,2019-06-24,1,4,fL,45
13,2019-06-24,5,21,aS,1
13,2019-06-24,23,63,bBCA,0
13,2019-06-24,3,3,bBCD,7
13,2019-06-24,1,1,nO,1
13,2019-06-24,6,13,fL,1
13,2019-06-24,6,10,bST,0
13,2019-06-24,1,1,nO,7
13,2019-06-24,3,3,aO,14
13,2019-06-24,3,26,aS,7
13,2019-06-24,1,1,sD,45
13,2019-06-24,1,1,aO,21
13,2019-06-24,27,32,nR,1
13,2019-06-24,5,6,bBCD,1
13,2019-06-24,1,1,bBCD,14
13,2019-06-24,1,3,aS,45
13,2019-06-24,3,6,fL,7
13,2019-06-24,3,6,bBCA,14
13,2019-06-24,13,16,nR,14
13,2019-06-24,3,3,bBCA,7
13,2019-06-24,17,67,aS,0
13,2019-06-24,1,1,aO,45
13,2019-06-24,6,6,nR,90
13,2019-06-24,1,1,nO,21
13,2019-06-24,1,1,sD,14
13,2019-06-24,36,41,aO,0
13,2019-06-24,2,3,aS,14
13,2019-06-24,2,3,bST,1
13,2019-06-24,3,13,sD,7
13,2019-06-24,26,88,fL,0
13,2019-06-24,12,14,bBCD,0
14,2019-06-24,1,2,bBCA,14
14,2019-06-24,8,10,aO,7
14,2019-06-24,8,8,bBCD,0
14,2019-06-24,3,3,sD,14
14,2019-06-24,2,2,aO,14
14,2019-06-24,3,8,fL,7
14,2019-06-24,57,79,nR,7
14,2019-06-24,5,32,fL,1
14,2019-06-24,4,21,bBCA,1
14,2019-06-24,3,7,fL,14
14,2019-06-24,1,1,nO,45
14,2019-06-24,5,13,bST,0
14,2019-06-24,3,6,aS,14
14,2019-06-24,1,1,bBCD,21
14,2019-06-24,1,8,aS,7
14,2019-06-24,1,8,aS,21
14,2019-06-24,4,15,sD,45
14,2019-06-24,3,3,aO,21
14,2019-06-24,49,66,nR,45
14,2019-06-24,2,6,bBCA,7
14,2019-06-24,1,3,sD,7
14,2019-06-24,1,1,nO,21
14,2019-06-24,3,4,fL,21
14,2019-06-24,3,4,bST,1
14,2019-06-24,7,22,sD,0
14,2019-06-24,60,75,nR,1
14,2019-06-24,1,3,bBCD,7
14,2019-06-24,3,5,fL,45
14,2019-06-24,2,2,bBCA,45
14,2019-06-24,1,2,bST,7
14,2019-06-24,31,40,nR,21
14,2019-06-24,2,3,bST,14
14,2019-06-24,5,5,aO,1
14,2019-06-24,1,1,cFE,7
14,2019-06-24,14,21,fL,0
14,2019-06-24,1,1,bBCA,21
14,2019-06-24,1,1,bBCD,14
14,2019-06-24,55,71,nR,14
14,2019-06-24,30,31,aO,0
14,2019-06-24,1,5,sD,21
14,2019-06-24,1,2,bST,21
14,2019-06-24,24,49,bBCA,0
14,2019-06-24,2,9,aS,45
14,2019-06-24,3,9,bST,45
14,2019-06-24,3,3,aO,45
14,2019-06-24,2,2,bBCD,1
14,2019-06-24,2,2,nO,1
14,2019-06-24,2,2,bBCD,45
14,2019-06-24,29,38,nR,0
14,2019-06-24,4,33,aS,1
14,2019-06-24,10,34,aS,0
14,2019-06-24,2,2,nO,7
14,2019-06-24,21,26,nR,90
14,2019-06-24,3,11,sD,1
15,2019-06-24,2,14,aS,14
15,2019-06-24,3,3,aO,7
15,2019-06-24,2,8,aS,7
15,2019-06-24,4,10,fL,90
15,2019-06-24,3,4,sD,90
15,2019-06-24,5,9,bBCA,1
15,2019-06-24,3,26,aS,1
15,2019-06-24,6,10,nR,45
15,2019-06-24,2,3,bST,1
15,2019-06-24,8,12,nR,0
15,2019-06-24,3,14,sD,1
15,2019-06-24,6,12,fL,1
15,2019-06-24,1,1,nO,1
15,2019-06-24,24,76,bBCA,0
15,2019-06-24,2,6,bST,90
15,2019-06-24,2,4,bBCA,7
15,2019-06-24,1,3,bBCD,14
15,2019-06-24,1,1,aO,45
15,2019-06-24,41,47,aO,0
15,2019-06-24,3,5,bBCA,90
15,2019-06-24,11,28,sD,0
15,2019-06-24,1,1,sD,14
15,2019-06-24,3,3,bBCD,1
15,2019-06-24,8,9,nR,21
15,2019-06-24,1,1,bBCD,7
15,2019-06-24,1,3,bST,14
15,2019-06-24,7,8,nR,90
15,2019-06-24,1,1,fL,45
15,2019-06-24,2,4,sD,7
15,2019-06-24,3,3,aO,90
15,2019-06-24,2,2,bBCD,90
15,2019-06-24,14,71,aS,0
15,2019-06-24,7,9,bBCD,0
15,2019-06-24,4,10,bST,0
15,2019-06-24,2,2,nO,90
15,2019-06-24,8,10,nR,14
15,2019-06-24,1,4,aO,14
15,2019-06-24,1,2,bST,7
15,2019-06-24,15,19,nR,1
15,2019-06-24,8,8,nR,7
15,2019-06-24,2,10,fL,14
15,2019-06-24,3,18,bBCA,14
15,2019-06-24,1,5,aS,90
15,2019-06-24,3,8,fL,7
15,2019-06-24,5,5,aO,1
15,2019-06-24,17,54,fL,0
16,2019-06-24,15,19,bBCD,0
16,2019-06-24,1,1,aO,14
16,2019-06-24,10,23,bST,0
16,2019-06-24,5,16,fL,1
16,2019-06-24,1,1,bST,7
16,2019-06-24,1,1,bBCD,90
16,2019-06-24,4,10,sD,1
16,2019-06-24,1,2,aS,7
16,2019-06-24,1,1,bST,21
16,2019-06-24,6,32,nR,90
16,2019-06-24,20,112,aS,0
16,2019-06-24,2,4,bST,1
16,2019-06-24,4,4,bBCD,1
16,2019-06-24,2,3,aO,21
16,2019-06-24,1,1,sD,7
16,2019-06-24,2,2,fL,7
16,2019-06-24,2,6,aS,90
16,2019-06-24,35,42,aO,0
16,2019-06-24,24,79,bBCA,0
16,2019-06-24,4,17,aS,1
16,2019-06-24,11,11,nR,7
16,2019-06-24,10,14,nR,21
16,2019-06-24,6,6,aO,1
16,2019-06-24,2,3,bBCA,7
16,2019-06-24,1,1,aO,90
16,2019-06-24,1,1,fL,90
16,2019-06-24,2,2,aO,7
16,2019-06-24,4,6,bBCA,1
16,2019-06-24,1,1,bBCD,21
16,2019-06-24,2,5,fL,21
16,2019-06-24,23,76,fL,0
16,2019-06-24,19,24,nR,1
16,2019-06-24,2,7,bBCA,90
16,2019-06-24,1,1,fL,14
16,2019-06-24,19,23,nR,14
16,2019-06-24,1,1,bBCA,21
16,2019-06-24,12,14,nR,45
16,2019-06-24,13,17,nR,0
16,2019-06-24,10,64,sD,0
17,2019-06-24,4,13,sD,7
17,2019-06-24,1,1,bBCA,21
17,2019-06-24,12,26,bBCA,0
17,2019-06-24,15,36,fL,0
17,2019-06-24,5,7,nR,7
17,2019-06-24,1,1,bST,1
17,2019-06-24,2,2,aO,14
17,2019-06-24,4,15,fL,1
17,2019-06-24,2,2,nR,90
17,2019-06-24,1,1,bBCD,21
17,2019-06-24,3,3,bBCA,7
17,2019-06-24,1,1,fL,21
17,2019-06-24,5,32,fL,7
17,2019-06-24,1,2,sD,21
17,2019-06-24,1,1,nO,14
17,2019-06-24,9,43,aS,0
17,2019-06-24,5,13,bBCA,1
17,2019-06-24,1,4,sD,14
17,2019-06-24,3,12,bST,7
17,2019-06-24,14,17,nR,1
17,2019-06-24,1,1,aO,21
17,2019-06-24,3,8,sD,1
17,2019-06-24,1,11,aS,1
17,2019-06-24,7,26,sD,0
17,2019-06-24,1,3,aS,14
17,2019-06-24,7,7,nR,14
17,2019-06-24,2,2,bBCD,7
17,2019-06-24,1,10,fL,14
17,2019-06-24,4,5,bBCD,1
17,2019-06-24,4,5,aO,1
17,2019-06-24,7,11,nR,0
17,2019-06-24,5,6,bBCD,0
17,2019-06-24,5,9,bST,0
17,2019-06-24,6,6,nR,21
17,2019-06-24,1,1,nO,0
17,2019-06-24,5,6,aO,7
17,2019-06-24,1,1,nR,45
17,2019-06-24,1,1,nO,7
17,2019-06-24,25,28,aO,0
17,2019-06-24,3,20,aS,7
18,2019-06-24,5,5,bBCD,0
18,2019-06-24,1,3,bST,14
18,2019-06-24,1,1,nO,7
18,2019-06-24,1,3,bBCA,14
18,2019-06-24,1,1,bBCD,1
18,2019-06-24,1,11,sD,7
18,2019-06-24,1,4,sD,1
18,2019-06-24,7,9,fL,0
18,2019-06-24,2,9,fL,1
18,2019-06-24,1,19,aS,7
18,2019-06-24,4,4,aO,1
18,2019-06-24,41,43,nR,21
18,2019-06-24,71,76,nR,0
18,2019-06-24,2,9,bST,1
18,2019-06-24,1,7,aS,1
18,2019-06-24,2,2,aO,14
18,2019-06-24,1,2,sD,14
18,2019-06-24,1,1,bST,0
18,2019-06-24,13,16,aO,0
18,2019-06-24,67,68,nR,7
18,2019-06-24,28,30,nR,90
18,2019-06-24,76,79,nR,14
18,2019-06-24,2,13,fL,7
18,2019-06-24,5,17,aS,0
18,2019-06-24,1,1,nO,14
18,2019-06-24,1,6,aS,14
18,2019-06-24,3,14,bBCA,1
18,2019-06-24,52,56,nR,45
18,2019-06-24,3,11,sD,0
18,2019-06-24,12,39,bBCA,0
18,2019-06-24,121,125,nR,1
18,2019-06-24,1,2,fL,14
18,2019-06-24,1,1,bBCD,14
18,2019-06-24,2,13,bST,7
19,2019-06-24,1,1,aS,21
19,2019-06-24,1,1,aO,14
19,2019-06-24,1,1,aO,1
19,2019-06-24,3,3,bBCA,45
19,2019-06-24,1,8,sD,7
19,2019-06-24,3,22,aS,0
19,2019-06-24,2,2,aO,45
19,2019-06-24,5,17,fL,0
19,2019-06-24,1,3,bST,7
19,2019-06-24,20,20,nR,1
19,2019-06-24,1,1,nO,45
19,2019-06-24,4,11,bBCA,0
19,2019-06-24,14,16,nR,45
19,2019-06-24,13,13,nR,14
19,2019-06-24,2,2,bBCD,45
19,2019-06-24,12,12,nR,7
19,2019-06-24,1,1,nO,21
19,2019-06-24,1,3,aS,14
19,2019-06-24,2,22,sD,0
19,2019-06-24,3,6,fL,45
19,2019-06-24,1,1,sD,21
19,2019-06-24,1,2,fL,14
19,2019-06-24,1,1,nO,7
19,2019-06-24,1,2,sD,14
19,2019-06-24,1,1,nO,1
19,2019-06-24,6,9,nR,21
19,2019-06-24,14,23,nR,0
19,2019-06-24,2,2,aO,7
19,2019-06-24,1,6,aS,45
19,2019-06-24,6,7,nR,90
19,2019-06-24,1,1,bST,14
19,2019-06-24,8,8,aO,0
19,2019-06-24,1,1,bST,45
19,2019-06-24,1,23,aS,7
19,2019-06-24,2,4,bBCD,7
19,2019-06-24,2,4,bST,0
19,2019-06-24,1,1,fL,21
19,2019-06-24,2,8,fL,7
19,2019-06-24,2,12,bBCA,7
19,2019-06-24,1,4,sD,45
20,2019-06-24,6,7,nR,21
20,2019-06-24,2,3,bBCD,0
20,2019-06-24,5,5,nR,0
20,2019-06-24,2,8,fL,0
20,2019-06-24,2,4,sD,0
20,2019-06-24,6,7,nR,45
20,2019-06-24,6,7,nR,14
20,2019-06-24,13,18,nR,7
20,2019-06-24,3,3,aO,1
20,2019-06-24,7,7,nR,1
20,2019-06-24,2,16,aS,0
20,2019-06-24,2,2,aO,0
20,2019-06-24,2,19,bBCA,0
20,2019-06-24,3,3,nR,90
21,2019-06-24,4,5,nR,0
21,2019-06-24,6,6,nR,14
21,2019-06-24,5,5,aO,0
21,2019-06-24,4,4,nR,1
21,2019-06-24,4,7,bBCA,0
21,2019-06-24,2,3,aS,0
21,2019-06-24,3,3,bBCD,0
21,2019-06-24,1,1,bST,0
21,2019-06-24,3,4,fL,0
21,2019-06-24,1,2,sD,0
21,2019-06-24,1,1,nR,90
21,2019-06-24,6,6,nR,7
21,2019-06-24,2,3,nR,21
21,2019-06-24,1,1,aO,7
22,2019-06-24,3,3,nR,21
22,2019-06-24,13,14,nR,0
22,2019-06-24,2,2,nR,90
22,2019-06-24,3,3,nR,14
22,2019-06-24,15,17,nR,1
22,2019-06-24,3,3,nR,45
22,2019-06-24,6,6,nR,7
22,2019-06-24,3,3,aO,0
23,2019-06-24,8,9,aO,0
23,2019-06-24,1,1,bBCA,45
23,2019-06-24,4,18,sD,0
23,2019-06-24,22,22,nR,7
23,2019-06-24,6,14,bBCA,0
23,2019-06-24,1,1,nO,45
23,2019-06-24,13,13,nR,0
23,2019-06-24,17,19,nR,1
23,2019-06-24,1,1,aO,21
23,2019-06-24,1,1,aO,90
23,2019-06-24,16,18,nR,14
23,2019-06-24,6,6,nR,90
23,2019-06-24,16,16,nR,21
23,2019-06-24,1,1,nO,0
23,2019-06-24,3,3,bBCD,0
23,2019-06-24,1,1,bBCD,45
23,2019-06-24,13,15,nR,45
23,2019-06-24,7,31,fL,0
23,2019-06-24,1,2,fL,45
23,2019-06-24,1,2,bST,0
23,2019-06-24,4,27,aS,0
23,2019-06-24,1,1,aO,45
0,2019-06-25,1,24,fL,1
0,2019-06-25,7,17,fL,0
0,2019-06-25,1,1,bBCD,21
0,2019-06-25,2,2,nO,21
0,2019-06-25,1,3,fL,14
0,2019-06-25,1,2,fL,21
0,2019-06-25,16,19,nR,1
0,2019-06-25,1,2,bBCA,21
0,2019-06-25,2,2,aS,7
0,2019-06-25,2,2,aO,21
0,2019-06-25,2,22,bBCA,1
0,2019-06-25,4,4,nR,7
0,2019-06-25,1,2,aS,14
0,2019-06-25,1,1,bBCA,7
0,2019-06-25,2,20,aS,1
0,2019-06-25,10,14,nR,14
0,2019-06-25,1,1,nO,45
0,2019-06-25,1,2,sD,7
0,2019-06-25,4,6,aO,1
0,2019-06-25,1,1,bBCD,7
0,2019-06-25,4,4,nR,45
0,2019-06-25,1,3,bBCD,1
0,2019-06-25,5,6,bBCD,0
0,2019-06-25,1,7,bST,0
0,2019-06-25,1,2,aO,45
0,2019-06-25,1,1,fL,45
0,2019-06-25,2,2,aO,7
0,2019-06-25,1,1,nO,7
0,2019-06-25,11,12,aO,0
0,2019-06-25,1,1,bBCD,45
0,2019-06-25,1,9,sD,0
0,2019-06-25,7,22,bBCA,0
0,2019-06-25,7,14,nR,21
0,2019-06-25,5,5,nR,90
0,2019-06-25,1,1,bBCA,45
0,2019-06-25,6,25,aS,0
0,2019-06-25,1,2,sD,1
0,2019-06-25,4,7,fL,7
0,2019-06-25,1,1,sD,14
0,2019-06-25,1,4,bST,1
1,2019-06-25,1,1,aO,7
1,2019-06-25,10,35,bBCA,0
1,2019-06-25,5,57,aS,1
1,2019-06-25,1,1,bBCD,21
1,2019-06-25,5,6,bBCD,1
1,2019-06-25,6,6,nR,14
1,2019-06-25,7,9,aO,1
1,2019-06-25,5,38,sD,1
1,2019-06-25,3,10,bST,1
1,2019-06-25,13,31,fL,0
1,2019-06-25,8,43,aS,0
1,2019-06-25,1,2,aO,21
1,2019-06-25,6,6,nR,45
1,2019-06-25,1,4,fL,7
1,2019-06-25,4,5,bBCD,0
1,2019-06-25,9,11,nR,21
1,2019-06-25,1,2,fL,21
1,2019-06-25,10,15,nR,7
1,2019-06-25,1,1,bBCA,21
1,2019-06-25,6,43,fL,1
1,2019-06-25,5,13,sD,0
1,2019-06-25,4,16,nR,0
1,2019-06-25,3,5,nR,90
1,2019-06-25,13,17,nR,1
1,2019-06-25,1,5,sD,21
1,2019-06-25,1,6,aS,21
1,2019-06-25,6,9,bST,0
1,2019-06-25,6,20,bBCA,1
1,2019-06-25,1,2,bST,21
1,2019-06-25,17,20,aO,0
1,2019-06-25,2,2,aO,14
2,2019-06-25,3,3,aO,7
2,2019-06-25,7,14,bBCA,1
2,2019-06-25,2,4,aS,7
2,2019-06-25,8,25,aS,0
2,2019-06-25,17,21,nR,90
2,2019-06-25,1,1,nO,7
2,2019-06-25,2,4,sD,7
2,2019-06-25,10,26,fL,1
2,2019-06-25,3,6,fL,7
2,2019-06-25,1,5,aO,45
2,2019-06-25,39,59,nR,1
2,2019-06-25,33,36,nR,21
2,2019-06-25,6,8,aO,1
2,2019-06-25,12,33,bBCA,0
2,2019-06-25,32,38,nR,7
2,2019-06-25,48,55,nR,14
2,2019-06-25,6,8,bBCD,0
2,2019-06-25,1,1,nO,0
2,2019-06-25,1,1,nO,21
2,2019-06-25,8,28,aS,1
2,2019-06-25,3,5,bST,0
2,2019-06-25,2,8,bBCA,7
2,2019-06-25,1,7,sD,45
2,2019-06-25,1,33,fL,45
2,2019-06-25,1,1,bST,7
2,2019-06-25,5,12,nR,0
2,2019-06-25,1,1,bBCD,7
2,2019-06-25,11,43,fL,0
2,2019-06-25,3,3,bST,1
2,2019-06-25,6,8,bBCD,1
2,2019-06-25,1,3,bBCD,45
2,2019-06-25,1,3,bST,90
2,2019-06-25,1,10,sD,90
2,2019-06-25,2,14,aS,90
2,2019-06-25,1,5,bBCA,45
2,2019-06-25,32,35,nR,45
2,2019-06-25,4,14,sD,0
2,2019-06-25,2,6,fL,90
2,2019-06-25,7,16,sD,1
2,2019-06-25,17,20,aO,0
2,2019-06-25,2,2,aO,90
2,2019-06-25,3,3,nO,1
3,2019-06-25,1,1,aO,21
3,2019-06-25,1,1,bBCD,1
3,2019-06-25,1,1,bBCD,14
3,2019-06-25,3,6,fL,7
3,2019-06-25,1,2,sD,14
3,2019-06-25,9,20,bBCA,0
3,2019-06-25,54,59,nR,21
3,2019-06-25,3,3,nO,1
3,2019-06-25,1,1,aS,90
3,2019-06-25,8,44,fL,0
3,2019-06-25,3,3,bBCD,0
3,2019-06-25,1,1,sD,21
3,2019-06-25,1,1,bST,7
3,2019-06-25,1,2,fL,14
3,2019-06-25,1,2,aS,45
3,2019-06-25,14,26,nR,0
3,2019-06-25,3,5,aS,7
3,2019-06-25,2,3,fL,21
3,2019-06-25,68,85,nR,14
3,2019-06-25,19,27,nR,90
3,2019-06-25,1,1,bST,21
3,2019-06-25,3,8,bST,1
3,2019-06-25,3,12,aS,1
3,2019-06-25,1,1,bBCD,21
3,2019-06-25,1,2,bBCA,45
3,2019-06-25,2,2,nO,7
3,2019-06-25,1,5,bBCA,90
3,2019-06-25,1,3,aS,14
3,2019-06-25,1,1,nO,45
3,2019-06-25,5,6,aO,7
3,2019-06-25,110,140,nR,1
3,2019-06-25,1,1,fL,45
3,2019-06-25,1,2,bBCA,7
3,2019-06-25,1,1,aO,14
3,2019-06-25,57,71,nR,7
3,2019-06-25,1,1,sD,90
3,2019-06-25,2,5,sD,1
3,2019-06-25,5,5,aO,1
3,2019-06-25,1,1,bST,90
3,2019-06-25,21,24,aO,0
3,2019-06-25,1,2,bBCA,14
3,2019-06-25,46,54,nR,45
3,2019-06-25,1,1,bBCD,7
3,2019-06-25,2,2,aO,90
3,2019-06-25,1,2,aS,21
3,2019-06-25,1,1,nO,90
3,2019-06-25,1,4,fL,90
3,2019-06-25,5,27,aS,0
3,2019-06-25,1,9,bBCA,21
3,2019-06-25,6,13,sD,0
3,2019-06-25,2,3,sD,7
3,2019-06-25,2,6,bST,0
3,2019-06-25,1,1,nO,0
3,2019-06-25,6,10,fL,1
3,2019-06-25,5,13,bBCA,1
3,2019-06-25,1,1,bBCD,45
4,2019-06-25,1,5,aS,90
4,2019-06-25,1,2,aO,90
4,2019-06-25,9,9,nR,21
4,2019-06-25,34,42,nR,1
4,2019-06-25,13,14,nR,45
4,2019-06-25,11,17,fL,0
4,2019-06-25,6,11,bST,1
4,2019-06-25,5,42,nR,0
4,2019-06-25,12,20,nR,14
4,2019-06-25,1,3,fL,90
4,2019-06-25,1,1,nO,14
4,2019-06-25,1,2,aS,7
4,2019-06-25,1,1,aO,14
4,2019-06-25,1,1,bBCD,14
4,2019-06-25,20,24,nR,7
4,2019-06-25,22,25,aO,0
4,2019-06-25,16,63,bBCA,0
4,2019-06-25,6,17,sD,0
4,2019-06-25,1,2,fL,7
4,2019-06-25,10,26,fL,1
4,2019-06-25,6,6,bBCD,1
4,2019-06-25,1,1,bBCD,7
4,2019-06-25,1,1,bST,21
4,2019-06-25,1,1,nO,1
4,2019-06-25,5,6,nR,90
4,2019-06-25,1,1,aS,21
4,2019-06-25,2,2,bBCA,14
4,2019-06-25,1,2,aO,7
4,2019-06-25,7,55,aS,0
4,2019-06-25,9,23,bBCA,1
4,2019-06-25,1,3,sD,90
4,2019-06-25,1,3,sD,7
4,2019-06-25,5,5,bBCD,0
4,2019-06-25,3,5,bST,0
4,2019-06-25,1,1,bBCD,90
4,2019-06-25,1,3,fL,14
4,2019-06-25,2,3,bBCA,7
4,2019-06-25,7,24,aS,1
4,2019-06-25,1,2,bST,90
4,2019-06-25,1,7,bBCA,90
4,2019-06-25,2,15,bST,7
4,2019-06-25,1,2,bST,14
4,2019-06-25,5,13,sD,1
4,2019-06-25,7,8,aO,1
5,2019-06-25,3,7,bST,14
5,2019-06-25,2,3,aO,90
5,2019-06-25,1,2,nO,90
5,2019-06-25,4,15,aS,1
5,2019-06-25,3,5,sD,14
5,2019-06-25,2,2,nO,0
5,2019-06-25,4,7,sD,0
5,2019-06-25,4,4,aO,14
5,2019-06-25,1,1,aO,45
5,2019-06-25,15,40,bBCA,0
5,2019-06-25,1,1,bBCA,45
5,2019-06-25,3,3,nO,1
5,2019-06-25,23,26,aO,0
5,2019-06-25,2,8,sD,1
5,2019-06-25,1,1,aO,21
5,2019-06-25,10,10,aO,1
5,2019-06-25,3,15,bBCA,14
5,2019-06-25,6,10,nR,0
5,2019-06-25,1,1,nO,45
5,2019-06-25,1,4,sD,90
5,2019-06-25,1,5,fL,45
5,2019-06-25,1,1,aS,21
5,2019-06-25,10,14,nR,90
5,2019-06-25,15,16,nR,7
5,2019-06-25,10,24,fL,0
5,2019-06-25,1,1,bBCD,14
5,2019-06-25,28,29,nR,1
5,2019-06-25,8,11,fL,1
5,2019-06-25,23,29,nR,14
5,2019-06-25,1,8,aS,90
5,2019-06-25,2,5,fL,90
5,2019-06-25,6,10,bBCD,0
5,2019-06-25,2,2,bST,1
5,2019-06-25,4,4,bBCD,1
5,2019-06-25,1,1,bST,90
5,2019-06-25,1,1,bBCD,45
5,2019-06-25,1,2,fL,7
5,2019-06-25,2,11,aS,14
5,2019-06-25,5,18,aS,0
5,2019-06-25,1,2,fL,21
5,2019-06-25,1,1,aS,45
5,2019-06-25,4,9,bST,0
5,2019-06-25,1,5,sD,45
5,2019-06-25,8,8,nR,45
5,2019-06-25,9,18,bBCA,1
5,2019-06-25,10,14,nR,21
5,2019-06-25,3,7,fL,14
6,2019-06-25,1,1,aO,45
6,2019-06-25,9,134,aS,0
6,2019-06-25,4,6,sD,1
6,2019-06-25,11,46,fL,0
6,2019-06-25,2,5,fL,14
6,2019-06-25,3,9,bST,1
6,2019-06-25,1,2,aO,14
6,2019-06-25,73,93,nR,45
6,2019-06-25,4,5,aO,7
6,2019-06-25,6,8,aO,1
6,2019-06-25,1,8,aS,21
6,2019-06-25,1,5,bST,21
6,2019-06-25,4,6,bBCD,1
6,2019-06-25,27,39,nR,90
6,2019-06-25,76,94,nR,21
6,2019-06-25,1,1,nO,1
6,2019-06-25,1,4,bBCA,21
6,2019-06-25,3,5,bBCA,14
6,2019-06-25,2,16,sD,7
6,2019-06-25,105,135,nR,14
6,2019-06-25,5,22,bBCA,1
6,2019-06-25,81,105,nR,7
6,2019-06-25,2,9,sD,14
6,2019-06-25,1,4,bBCA,7
6,2019-06-25,29,38,aO,0
6,2019-06-25,1,1,bST,45
6,2019-06-25,3,14,aS,14
6,2019-06-25,112,123,nR,1
6,2019-06-25,20,93,bBCA,0
6,2019-06-25,1,1,nO,7
6,2019-06-25,7,23,fL,1
6,2019-06-25,1,5,sD,21
6,2019-06-25,5,57,bST,0
6,2019-06-25,1,1,aO,21
6,2019-06-25,36,57,nR,0
6,2019-06-25,1,5,bST,14
